Numerator	Denominator	eco Lu	eco Arike 2012	sce Lu rich	sce Lu minimal	spo Marguerat proliferating	spo Marguerat quiescent	ath Castellana	dme Brunner 2007	syn Wegener
-Immune System	-Digestive System	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	NaN
-Endocrine System	-Digestive System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Digestive System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Digestive System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Digestive System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Digestive System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Digestive System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
-Development	-Digestive System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
-Environmental Adaptation	-Digestive System	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN	NaN
Human Diseases	-Digestive System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Cancers	-Digestive System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Immune System Diseases	-Digestive System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Digestive System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Digestive System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Digestive System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Not Mapped	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Digestive System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
TOTAL	-Excretory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
MAPPED	-Excretory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Excretory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Transcription	-Excretory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Translation	-Excretory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Excretory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Excretory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Excretory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Excretory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Excretory System	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN
Cellular Processes	-Excretory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Excretory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Excretory System	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Cytoskeleton	-Excretory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Excretory System	Inf	Inf	NaN	NaN	NaN	NaN	NaN	NaN	Inf
-Cell Growth and Death	-Excretory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Cell Communication	-Excretory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
Metabolism	-Excretory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Excretory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Excretory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Excretory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Excretory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Excretory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Excretory System	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	NaN
-Immune System	-Excretory System	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	NaN
-Endocrine System	-Excretory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Excretory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Excretory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Excretory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Excretory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Excretory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
-Development	-Excretory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
-Environmental Adaptation	-Excretory System	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN	NaN
Human Diseases	-Excretory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Cancers	-Excretory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Immune System Diseases	-Excretory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Excretory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Excretory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Excretory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Not Mapped	-Excretory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Excretory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
TOTAL	-Nervous System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
MAPPED	-Nervous System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Nervous System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Transcription	-Nervous System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Translation	-Nervous System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Nervous System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Nervous System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	-Nervous System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	-Nervous System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	-Nervous System	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN
Cellular Processes	-Nervous System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	-Nervous System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	-Nervous System	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Cytoskeleton	-Nervous System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Motility	-Nervous System	Inf	Inf	NaN	NaN	NaN	NaN	NaN	NaN	Inf
-Cell Growth and Death	-Nervous System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Cell Communication	-Nervous System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
Metabolism	-Nervous System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	-Nervous System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	-Nervous System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	-Nervous System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	-Nervous System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	-Nervous System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Organismal Systems	-Nervous System	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	NaN
-Immune System	-Nervous System	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	NaN
-Endocrine System	-Nervous System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Circulatory System	-Nervous System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Digestive System	-Nervous System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Excretory System	-Nervous System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Nervous System	-Nervous System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Sensory System	-Nervous System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
-Development	-Nervous System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
-Environmental Adaptation	-Nervous System	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN	NaN
Human Diseases	-Nervous System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Cancers	-Nervous System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Immune System Diseases	-Nervous System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	-Nervous System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	-Nervous System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	-Nervous System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Not Mapped	-Nervous System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Not Mapped	-Nervous System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
TOTAL	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	2167	Inf
MAPPED	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	1390	Inf
Genetic Information Processing	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	802.8	Inf
-Transcription	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	31.63	Inf
-Translation	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	524.6	Inf
-Folding, Sorting and Degradation	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	204.7	Inf
-DNA Maintenance	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	41.84	Inf
Environmental Information Processing	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	54.99	Inf
-Signal Transduction	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	33.41	Inf
-Signaling Molecules and Interaction	-Sensory System	NaN	Inf	Inf	Inf	Inf	Inf	Inf	21.58	NaN
Cellular Processes	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	133.3	Inf
-Hemoglobin	-Sensory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Vesicular Transport	-Sensory System	NaN	NaN	Inf	Inf	Inf	Inf	Inf	36.15	NaN
-Cytoskeleton	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	80.5	Inf
-Cell Motility	-Sensory System	Inf	Inf	NaN	NaN	NaN	NaN	NaN	0	Inf
-Cell Growth and Death	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	16.4	NaN
-Cell Communication	-Sensory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.2982	NaN
Metabolism	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	392	Inf
-Membrane Transport	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	1.122	Inf
-Central Carbon Metabolism	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	137.4	Inf
-Energy Metabolism	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	93.7	Inf
-Biosynthesis	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	127.2	Inf
-Other Enzymes	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	32.51	Inf
Organismal Systems	-Sensory System	NaN	NaN	NaN	NaN	NaN	NaN	Inf	6.873	NaN
-Immune System	-Sensory System	NaN	NaN	NaN	NaN	NaN	NaN	Inf	0.8096	NaN
-Endocrine System	-Sensory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Circulatory System	-Sensory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Digestive System	-Sensory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Excretory System	-Sensory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Nervous System	-Sensory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Sensory System	-Sensory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN
-Development	-Sensory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.064	NaN
-Environmental Adaptation	-Sensory System	NaN	NaN	NaN	NaN	NaN	NaN	Inf	0	NaN
Human Diseases	-Sensory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Cancers	-Sensory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Immune System Diseases	-Sensory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Neurodegenerative Diseases	-Sensory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Cardiovascular Diseases	-Sensory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Infectious Diseases	-Sensory System	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
Not Mapped	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	777	Inf
-Not Mapped	-Sensory System	Inf	Inf	Inf	Inf	Inf	Inf	Inf	777	Inf
TOTAL	-Development	Inf	Inf	Inf	Inf	Inf	Inf	Inf	427.9	Inf
MAPPED	-Development	Inf	Inf	Inf	Inf	Inf	Inf	Inf	274.5	Inf
Genetic Information Processing	-Development	Inf	Inf	Inf	Inf	Inf	Inf	Inf	158.5	Inf
-Transcription	-Development	Inf	Inf	Inf	Inf	Inf	Inf	Inf	6.246	Inf
-Translation	-Development	Inf	Inf	Inf	Inf	Inf	Inf	Inf	103.6	Inf
-Folding, Sorting and Degradation	-Development	Inf	Inf	Inf	Inf	Inf	Inf	Inf	40.43	Inf
-DNA Maintenance	-Development	Inf	Inf	Inf	Inf	Inf	Inf	Inf	8.263	Inf
Environmental Information Processing	-Development	Inf	Inf	Inf	Inf	Inf	Inf	Inf	10.86	Inf
-Signal Transduction	-Development	Inf	Inf	Inf	Inf	Inf	Inf	Inf	6.597	Inf
-Signaling Molecules and Interaction	-Development	NaN	Inf	Inf	Inf	Inf	Inf	Inf	4.262	NaN
Cellular Processes	-Development	Inf	Inf	Inf	Inf	Inf	Inf	Inf	26.33	Inf
-Hemoglobin	-Development	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Vesicular Transport	-Development	NaN	NaN	Inf	Inf	Inf	Inf	Inf	7.138	NaN
-Cytoskeleton	-Development	Inf	Inf	Inf	Inf	Inf	Inf	Inf	15.9	Inf
-Cell Motility	-Development	Inf	Inf	NaN	NaN	NaN	NaN	NaN	0	Inf
-Cell Growth and Death	-Development	Inf	Inf	Inf	Inf	Inf	Inf	Inf	3.239	NaN
-Cell Communication	-Development	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.05889	NaN
Metabolism	-Development	Inf	Inf	Inf	Inf	Inf	Inf	Inf	77.41	Inf
-Membrane Transport	-Development	Inf	Inf	Inf	Inf	Inf	Inf	Inf	0.2216	Inf
-Central Carbon Metabolism	-Development	Inf	Inf	Inf	Inf	Inf	Inf	Inf	27.14	Inf
-Energy Metabolism	-Development	Inf	Inf	Inf	Inf	Inf	Inf	Inf	18.5	Inf
-Biosynthesis	-Development	Inf	Inf	Inf	Inf	Inf	Inf	Inf	25.12	Inf
-Other Enzymes	-Development	Inf	Inf	Inf	Inf	Inf	Inf	Inf	6.419	Inf
Organismal Systems	-Development	NaN	NaN	NaN	NaN	NaN	NaN	Inf	1.357	NaN
-Immune System	-Development	NaN	NaN	NaN	NaN	NaN	NaN	Inf	0.1599	NaN
-Endocrine System	-Development	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Circulatory System	-Development	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Digestive System	-Development	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Excretory System	-Development	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Nervous System	-Development	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Sensory System	-Development	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.1975	NaN
-Development	-Development	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN
-Environmental Adaptation	-Development	NaN	NaN	NaN	NaN	NaN	NaN	Inf	0	NaN
Human Diseases	-Development	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Cancers	-Development	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Immune System Diseases	-Development	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Neurodegenerative Diseases	-Development	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Cardiovascular Diseases	-Development	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
-Infectious Diseases	-Development	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN
Not Mapped	-Development	Inf	Inf	Inf	Inf	Inf	Inf	Inf	153.4	Inf
-Not Mapped	-Development	Inf	Inf	Inf	Inf	Inf	Inf	Inf	153.4	Inf
TOTAL	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	231	Inf	Inf
MAPPED	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	119.1	Inf	Inf
Genetic Information Processing	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	53.09	Inf	Inf
-Transcription	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	2.76	Inf	Inf
-Translation	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	35.31	Inf	Inf
-Folding, Sorting and Degradation	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	12.07	Inf	Inf
-DNA Maintenance	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	2.946	Inf	Inf
Environmental Information Processing	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	3.279	Inf	Inf
-Signal Transduction	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	1.03	Inf	Inf
-Signaling Molecules and Interaction	-Environmental Adaptation	NaN	Inf	Inf	Inf	Inf	Inf	2.249	Inf	NaN
Cellular Processes	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	2.835	Inf	Inf
-Hemoglobin	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN
-Vesicular Transport	-Environmental Adaptation	NaN	NaN	Inf	Inf	Inf	Inf	1.31	Inf	NaN
-Cytoskeleton	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	1.504	Inf	Inf
-Cell Motility	-Environmental Adaptation	Inf	Inf	NaN	NaN	NaN	NaN	0	NaN	Inf
-Cell Growth and Death	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	0.02076	Inf	NaN
-Cell Communication	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN	NaN	0	Inf	NaN
Metabolism	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	58.81	Inf	Inf
-Membrane Transport	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	0.2252	Inf	Inf
-Central Carbon Metabolism	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	20.19	Inf	Inf
-Energy Metabolism	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	18.44	Inf	Inf
-Biosynthesis	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	17.28	Inf	Inf
-Other Enzymes	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	2.674	Inf	Inf
Organismal Systems	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN	NaN	1.045	Inf	NaN
-Immune System	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN	NaN	0.04478	Inf	NaN
-Endocrine System	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN
-Circulatory System	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN
-Digestive System	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN
-Excretory System	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN
-Nervous System	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN
-Sensory System	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN	NaN	0	Inf	NaN
-Development	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN	NaN	0	Inf	NaN
-Environmental Adaptation	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN	NaN
Human Diseases	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN
-Cancers	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN
-Immune System Diseases	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN
-Neurodegenerative Diseases	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN
-Cardiovascular Diseases	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN
-Infectious Diseases	-Environmental Adaptation	NaN	NaN	NaN	NaN	NaN	NaN	0	NaN	NaN
Not Mapped	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	111.9	Inf	Inf
-Not Mapped	-Environmental Adaptation	Inf	Inf	Inf	Inf	Inf	Inf	111.9	Inf	Inf
TOTAL	Human Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
MAPPED	Human Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	Human Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Transcription	Human Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Translation	Human Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	Human Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	Human Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Environmental Information Processing	Human Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signal Transduction	Human Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Signaling Molecules and Interaction	Human Diseases	NaN	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN
Cellular Processes	Human Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Hemoglobin	Human Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Vesicular Transport	Human Diseases	NaN	NaN	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Cytoskeleton	Human Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Cell Motility	Human Diseases	Inf	Inf	NaN	NaN	NaN	NaN	NaN	NaN	Inf
-Cell Growth and Death	Human Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	NaN
-Cell Communication	Human Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
Metabolism	Human Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Membrane Transport	Human Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Central Carbon Metabolism	Human Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Energy Metabolism	Human Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Biosynthesis	Human Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Other Enzymes	Human Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Organismal Systems	Human Diseases	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	NaN
-Immune System	Human Diseases	NaN	NaN	NaN	NaN	NaN	NaN	Inf	Inf	NaN
-Endocrine System	Human Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Circulatory System	Human Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Digestive System	Human Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Excretory System	Human Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Nervous System	Human Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Sensory System	Human Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
-Development	Human Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN
-Environmental Adaptation	Human Diseases	NaN	NaN	NaN	NaN	NaN	NaN	Inf	NaN	NaN
Human Diseases	Human Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Cancers	Human Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Immune System Diseases	Human Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Neurodegenerative Diseases	Human Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Cardiovascular Diseases	Human Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-Infectious Diseases	Human Diseases	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Not Mapped	Human Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Not Mapped	Human Diseases	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
TOTAL	-Cancers	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
MAPPED	-Cancers	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
Genetic Information Processing	-Cancers	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Transcription	-Cancers	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Translation	-Cancers	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-Folding, Sorting and Degradation	-Cancers	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
-DNA Maintenance	-Cancers	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf	Inf
